,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
0,138255,male,1955/11/21,63,60-64,2015/8/11,2015,,,0.922774594,0.9-0.9400000000000001,0.073191335,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
1,410098,male,1952/1/2,67,65-69,2015/10/28,2015,,,0.922770437,0.9-0.9400000000000001,0.073191665,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1,B,0
3,1970,male,1952/9/27,66,65-69,2012/9/29,2012,,,0.929308205,0.9-0.9400000000000001,0.065473892,4.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
4,25089,female,1955/1/17,64,60-64,2015/4/1,2015,,,0.919145931,0.9-0.9400000000000001,0.073478972,5.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,1
5,37619,female,1955/2/12,64,60-64,2014/12/22,2014,,,0.912276014,0.9-0.9400000000000001,0.07402402,7.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
7,15348,male,1949/5/17,69,65-69,2005/2/24,2005,,,0.910055866,0.9-0.9400000000000001,0.074200289,9.0,1.0,1.0,1.0,0.0,0.0,3.0,0,B,0
8,369309,male,1949/6/8,69,65-69,2000/2/22,2000,,,0.916274982,0.9-0.9400000000000001,0.066478346,10.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
9,9015104,male,1953/9/13,65,60-64,2014/8/26,2014,,,0.908413164,0.9-0.9400000000000001,0.074330748,11.0,1.0,1.0,1.0,0.0,0.0,3.0,1,B,0
10,19716,female,1950/6/3,68,65-69,2008/10/1,2008,,,0.914249418,0.9-0.9400000000000001,0.066634934,12.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
11,19232,female,1949/5/26,69,65-69,2010/4/1,2010,,,0.914097964,0.9-0.9400000000000001,0.066646647,13.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
13,45055,male,1952/12/19,66,65-69,2014/7/16,2014,,,0.904042563,0.9-0.9400000000000001,0.074677997,15.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
14,408962,female,1952/11/6,66,65-69,2014/8/11,2014,,,0.902315941,0.9-0.9400000000000001,0.07481523400000001,16.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
15,19798,female,1955/2/1,64,60-64,2015/4/1,2015,,,0.902283435,0.9-0.9400000000000001,0.074817818,17.0,1.0,1.0,1.0,0.0,0.0,3.0,1,C,0
16,37086,female,1958/11/15,60,55-59,1987/11/1,1987,,,0.891941909,0.8500000000000001-0.8900000000000001,0.084653782,18.0,1.0,1.0,1.0,0.0,1.0,4.0,0,B,0
17,406463,female,1951/7/4,67,65-69,2013/4/11,2013,,,0.909380476,0.9-0.9400000000000001,0.06701184,19.0,1.0,1.0,1.0,1.0,0.0,4.0,1,A,0
19,26276,female,1952/3/9,67,65-69,2014/7/1,2014,,,0.899746865,0.8500000000000001-0.8900000000000001,0.075019486,22.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
23,342109,female,1953/1/1,66,65-69,2014/3/21,2014,,,0.906502819,0.9-0.9400000000000001,0.067234933,26.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
24,20998,female,1949/4/20,69,65-69,2015/1/16,2015,,,0.898254338,0.8500000000000001-0.8900000000000001,0.075138177,27.0,1.0,1.0,1.0,0.0,0.0,3.0,1,A,0
25,24476,female,1949/11/5,69,65-69,1995/8/1,1995,,,0.905494317,0.9-0.9400000000000001,0.067313175,28.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
26,349347,male,1958/5/10,60,55-59,1958/5/10,1958,,,0.8975770590000001,0.8500000000000001-0.8900000000000001,0.075192043,29.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
27,2549,male,1952/5/11,66,65-69,2014/4/1,2014,,,0.905172893,0.9-0.9400000000000001,0.067338118,30.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
28,325999,male,1956/5/26,62,60-64,2005/2/24,2005,,,0.904967101,0.9-0.9400000000000001,0.06735409,31.0,1.0,1.0,1.0,1.0,0.0,4.0,0,B,0
29,20043,female,1949/12/31,69,65-69,2009/7/11,2009,,,0.904191411,0.9-0.9400000000000001,0.067414302,32.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
30,8164,male,1953/8/2,65,60-64,2015/4/11,2015,,,0.895777805,0.8500000000000001-0.8900000000000001,0.075335163,33.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
31,6082,female,1952/1/27,67,65-69,2013/4/11,2013,,,0.903561322,0.9-0.9400000000000001,0.067463224,34.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
32,409656,male,1954/9/17,64,60-64,2015/4/24,2015,,,0.895640799,0.8500000000000001-0.8900000000000001,0.075346062,35.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
33,24893,female,1949/11/6,69,65-69,2015/4/1,2015,,,0.895455566,0.8500000000000001-0.8900000000000001,0.07536079799999999,36.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
34,26612,female,1955/8/31,63,60-64,2013/5/11,2013,,,0.902639851,0.9-0.9400000000000001,0.067534791,37.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
35,27527,female,1953/12/3,65,60-64,2013/11/1,2013,,,0.902583588,0.9-0.9400000000000001,0.067539162,38.0,1.0,1.0,1.0,1.0,0.0,4.0,1,D,0
36,29551,male,1950/1/21,69,65-69,2007/4/1,2007,,,0.8841207259999999,0.8500000000000001-0.8900000000000001,0.085269655,39.0,1.0,1.0,1.0,0.0,1.0,4.0,0,D,0
39,21301,male,1951/5/19,67,65-69,2013/4/11,2013,,,0.900597622,0.9-0.9400000000000001,0.06769349,42.0,1.0,1.0,1.0,1.0,0.0,4.0,0,C,0
40,401205,female,1954/4/7,64,60-64,2006/6/25,2006,,,0.900324065,0.9-0.9400000000000001,0.067714756,43.0,1.0,1.0,1.0,1.0,0.0,4.0,1,D,0
42,36445,female,1951/6/17,67,65-69,2013/7/11,2013,,,0.899663427,0.8500000000000001-0.8900000000000001,0.067766124,45.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
43,17446,male,1951/1/24,68,65-69,2008/1/1,2008,,,0.88195167,0.8500000000000001-0.8900000000000001,0.085440201,46.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
44,140442,female,1954/4/16,64,60-64,2014/4/1,2014,,,0.899084282,0.8500000000000001-0.8900000000000001,0.067811165,47.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
45,105890,male,1949/11/30,69,65-69,2011/7/12,2011,,,0.89115024,0.8500000000000001-0.8900000000000001,0.075703381,48.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
46,30886,female,1955/2/28,64,60-64,2014/5/16,2014,,,0.898840128,0.8500000000000001-0.8900000000000001,0.067830156,49.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
48,26037,female,1949/9/3,69,65-69,1971/10/16,1971,,,0.898625357,0.8500000000000001-0.8900000000000001,0.067846863,51.0,1.0,1.0,1.0,1.0,0.0,4.0,0,C,0
49,407886,male,1953/2/3,66,65-69,2014/4/11,2014,,,0.898450573,0.8500000000000001-0.8900000000000001,0.06786046,52.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
50,20111,female,1950/3/13,69,65-69,2013/4/1,2013,,,0.898416944,0.8500000000000001-0.8900000000000001,0.067863076,53.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
51,40697,female,1952/2/13,67,65-69,2013/4/1,2013,,,0.8899697440000001,0.8500000000000001-0.8900000000000001,0.07579734,54.0,1.0,1.0,1.0,0.0,0.0,3.0,1,D,0
52,408253,female,1952/11/24,66,65-69,2013/11/7,2013,,,0.897549587,0.8500000000000001-0.8900000000000001,0.067930565,55.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
53,351251,female,1950/2/4,69,65-69,1990/3/26,1990,,,0.897334905,0.8500000000000001-0.8900000000000001,0.067947273,56.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
54,4086,female,1956/1/18,63,60-64,2006/12/16,2006,,,0.896953682,0.8500000000000001-0.8900000000000001,0.067976945,57.0,1.0,1.0,1.0,1.0,0.0,4.0,1,B,0
55,40071,female,1952/8/27,66,65-69,1999/8/13,1999,,,0.896598316,0.8500000000000001-0.8900000000000001,0.068004608,58.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
57,302604,female,1955/7/11,63,60-64,2011/1/23,2011,,,0.8874349359999999,0.8500000000000001-0.8900000000000001,0.075999125,60.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
58,404074,female,1957/5/3,61,60-64,2009/6/12,2009,,,0.8948691209999999,0.8500000000000001-0.8900000000000001,0.068139264,61.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
60,5344,female,1956/4/22,62,60-64,1996/6/19,1996,,,0.8942330829999999,0.8500000000000001-0.8900000000000001,0.068188814,63.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
62,41182,female,1951/12/16,67,65-69,2013/1/10,2013,,,0.894000342,0.8500000000000001-0.8900000000000001,0.068206948,65.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
63,403090,male,1954/1/29,65,60-64,2013/7/11,2013,,,0.8939953759999999,0.8500000000000001-0.8900000000000001,0.068207335,66.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
64,52150,female,1952/5/3,66,65-69,2012/8/1,2012,,,0.876267481,0.8500000000000001-0.8900000000000001,0.08588657300000001,67.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
66,348094,female,1949/11/16,69,65-69,1973/11/27,1973,,,0.8853677329999999,0.8500000000000001-0.8900000000000001,0.076163717,69.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
67,407698,male,1957/8/30,61,60-64,2015/4/1,2015,,,0.88487191,0.8500000000000001-0.8900000000000001,0.076203198,70.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
68,24944,female,1958/5/22,60,55-59,2012/4/1,2012,,,0.8747857309999999,0.8500000000000001-0.8900000000000001,0.086002795,71.0,1.0,1.0,1.0,0.0,1.0,4.0,0,C,0
71,16602,female,1951/11/9,67,65-69,1990/4/1,1990,,,0.892106445,0.8500000000000001-0.8900000000000001,0.068354567,74.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
72,29838,female,1949/4/23,69,65-69,2013/2/19,2013,,,0.88400719,0.8500000000000001-0.8900000000000001,0.076272058,75.0,1.0,1.0,1.0,0.0,0.0,3.0,0,C,0
73,26959,female,1952/7/16,66,65-69,2014/12/27,2014,,,0.881815461,0.8500000000000001-0.8900000000000001,0.07644661,76.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
74,106211,female,1956/4/18,62,60-64,2014/4/1,2014,,,0.889186657,0.8500000000000001-0.8900000000000001,0.068582335,77.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
76,360677,female,1952/6/21,66,65-69,2014/4/1,2014,,,0.8890887820000001,0.8500000000000001-0.8900000000000001,0.068589974,79.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
77,2623,female,1952/10/21,66,65-69,2015/4/1,2015,,,0.881035901,0.8500000000000001-0.8900000000000001,0.076508701,80.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
79,106229,male,1954/6/13,64,60-64,2014/4/1,2014,,,0.888198334,0.8500000000000001-0.8900000000000001,0.068659483,82.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
81,14643,female,1952/3/24,67,65-69,2012/3/24,2012,,,0.868766017,0.8500000000000001-0.8900000000000001,0.08647434300000001,84.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
82,6010963,male,1956/12/14,62,60-64,2015/1/15,2015,,,0.878363323,0.8500000000000001-0.8900000000000001,0.076721592,85.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
83,326293,male,1949/11/21,69,65-69,2011/7/21,2011,,,0.885996452,0.8500000000000001-0.8900000000000001,0.068831452,86.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
84,21816,male,1955/9/27,63,60-64,2015/4/1,2015,,,0.87803589,0.8500000000000001-0.8900000000000001,0.076747677,87.0,1.0,1.0,1.0,0.0,0.0,3.0,1,A,0
85,21302,female,1952/2/8,67,65-69,2013/4/11,2013,,,0.885275678,0.8500000000000001-0.8900000000000001,0.068887772,88.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
86,25041,male,1951/10/7,67,65-69,1978/10/8,1978,,,0.877116647,0.8500000000000001-0.8900000000000001,0.07682091,89.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
87,201483,female,1958/6/22,60,55-59,1994/11/26,1994,,,0.8671876890000001,0.8500000000000001-0.8900000000000001,0.086597811,90.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
89,53922,female,1951/6/4,67,65-69,2014/5/1,2014,,,0.876227361,0.8500000000000001-0.8900000000000001,0.07689176,92.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
90,4548,female,1959/2/6,60,55-59,2010/7/26,2010,,,0.883992922,0.8500000000000001-0.8900000000000001,0.068988037,93.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
91,37589,male,1952/8/25,66,65-69,2013/4/1,2013,,,0.8659812990000001,0.8500000000000001-0.8900000000000001,0.086692135,94.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
92,319987,male,1950/9/6,68,65-69,2012/12/21,2012,,,0.865842982,0.8500000000000001-0.8900000000000001,0.08670294699999999,95.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
93,326001,female,1955/4/25,63,60-64,2005/2/24,2005,,,0.883471571,0.8500000000000001-0.8900000000000001,0.069028799,96.0,1.0,1.0,1.0,1.0,0.0,4.0,0,C,0
94,13,male,1952/12/9,66,65-69,1994/5/2,1994,,,0.8749771909999999,0.8500000000000001-0.8900000000000001,0.07699136599999999,97.0,1.0,1.0,1.0,0.0,0.0,3.0,0,A,0
95,40572,female,1950/9/26,68,65-69,2012/4/1,2012,,,0.8746829079999999,0.8500000000000001-0.8900000000000001,0.077014814,98.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
97,19258,female,1950/8/7,68,65-69,1990/7/23,1990,,,0.863080225,0.8500000000000001-0.8900000000000001,0.086918786,100.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
98,27473,male,1949/11/21,69,65-69,2015/1/7,2015,,,0.872395447,0.8500000000000001-0.8900000000000001,0.077197083,101.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
99,144972,male,1958/3/13,61,60-64,2004/5/9,2004,,,0.879723282,0.8500000000000001-0.8900000000000001,0.069322063,102.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
100,21247,female,1952/8/8,66,65-69,2015/3/1,2015,,,0.871525494,0.8500000000000001-0.8900000000000001,0.077266407,103.0,1.0,1.0,1.0,0.0,0.0,3.0,0,A,0
103,151381,female,1952/11/10,66,65-69,2014/4/11,2014,,,0.878236081,0.8500000000000001-0.8900000000000001,0.06943851599999999,106.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
104,119438,female,1950/10/14,68,65-69,2014/4/1,2014,,,0.877974765,0.8500000000000001-0.8900000000000001,0.069458983,107.0,1.0,1.0,1.0,1.0,0.0,4.0,0,C,0
105,5962,female,1954/5/15,64,60-64,2008/8/6,2008,,,0.860271042,0.8500000000000001-0.8900000000000001,0.087138015,108.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
106,202515,female,1949/7/21,69,65-69,2011/4/12,2011,,,0.8696648309999999,0.8500000000000001-0.8900000000000001,0.077414683,109.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
108,37315,female,1950/9/26,68,65-69,2015/4/1,2015,,,0.868993937,0.8500000000000001-0.8900000000000001,0.077468149,111.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
109,36149,female,1954/8/26,64,60-64,2014/9/21,2014,,,0.868792138,0.8500000000000001-0.8900000000000001,0.077484231,112.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
110,336006,female,1950/11/23,68,65-69,2015/5/21,2015,,,0.868413133,0.8500000000000001-0.8900000000000001,0.07751443599999999,113.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
111,119420,male,1951/5/11,67,65-69,2014/4/1,2014,,,0.876105172,0.8500000000000001-0.8900000000000001,0.06960546599999999,114.0,1.0,1.0,1.0,1.0,0.0,4.0,1,A,0
112,17447,female,1952/4/4,66,65-69,2008/1/1,2008,,,0.858369143,0.8500000000000001-0.8900000000000001,0.087286302,115.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
113,20973,female,1953/11/10,65,60-64,2015/4/24,2015,,,0.868024238,0.8500000000000001-0.8900000000000001,0.077545429,116.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
114,27586,female,1950/7/15,68,65-69,2005/4/1,2005,,,0.85825692,0.8500000000000001-0.8900000000000001,0.08729504800000001,117.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
115,147678,female,1951/12/6,67,65-69,2014/8/1,2014,,,0.86794694,0.8500000000000001-0.8900000000000001,0.077551589,118.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
116,54145,female,1949/11/13,69,65-69,2006/4/1,2006,,,0.85771251,0.8500000000000001-0.8900000000000001,0.087337472,119.0,1.0,1.0,1.0,0.0,1.0,4.0,2,A,0
117,9073234,female,1952/10/7,66,65-69,2003/4/1,2003,,,0.853095132,0.8500000000000001-0.8900000000000001,0.0876969,121.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
119,35131,female,1949/5/29,69,65-69,2011/11/17,2011,,,0.852158437,0.8500000000000001-0.8900000000000001,0.087769729,123.0,1.0,1.0,1.0,0.0,1.0,4.0,0,D,0
120,3770,female,1950/6/24,68,65-69,2012/5/11,2012,,,0.869766425,0.8500000000000001-0.8900000000000001,0.07010271400000001,124.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
122,37990,male,1949/10/20,69,65-69,2011/11/1,2011,,,0.859392602,0.8500000000000001-0.8900000000000001,0.07823337799999999,126.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
124,27464,male,1953/6/10,65,60-64,2016/4/1,2016,,,0.837803251,0.8-0.8400000000000001,0.098169796,128.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
125,9007321,male,1953/9/17,65,60-64,2015/4/1,2015,,,0.8560764559999999,0.8500000000000001-0.8900000000000001,0.078497682,129.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
126,16168,male,1950/3/11,69,65-69,2015/4/1,2015,,,0.855822352,0.8500000000000001-0.8900000000000001,0.078517935,130.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
127,38319,male,1951/6/6,67,65-69,2013/6/21,2013,,,0.863668185,0.8500000000000001-0.8900000000000001,0.07058194599999999,131.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
128,16668,male,1952/12/14,66,65-69,2015/1/1,2015,,,0.8357072720000001,0.8-0.8400000000000001,0.09831637,132.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
130,24699,male,1950/8/4,68,65-69,2012/4/11,2012,,,0.8618969320000001,0.8500000000000001-0.8900000000000001,0.07072129099999999,134.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
131,14474,male,1950/12/3,68,65-69,2016/1/22,2016,,,0.8334515640000001,0.8-0.8400000000000001,0.098473729,135.0,1.0,1.0,0.0,0.0,0.0,2.0,0,B,0
132,145516,male,1949/9/28,69,65-69,2015/1/1,2015,,,0.853129975,0.8500000000000001-0.8900000000000001,0.078732514,136.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
133,36636,female,1950/10/24,68,65-69,2005/11/15,2005,,,0.8517604190000001,0.8500000000000001-0.8900000000000001,0.078841661,137.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
134,9012334,male,1953/8/23,65,60-64,2015/4/1,2015,,,0.848568282,0.8-0.8400000000000001,0.079096042,138.0,1.0,1.0,1.0,0.0,0.0,3.0,1,A,0
135,36432,male,1952/4/20,66,65-69,2015/4/1,2015,,,0.8285455709999999,0.8-0.8400000000000001,0.098814579,139.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
137,126987,male,1952/7/8,66,65-69,2014/9/1,2014,,,0.8542952090000001,0.8500000000000001-0.8900000000000001,0.07132004900000001,141.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
138,109546,female,1953/8/27,65,60-64,2005/12/21,2005,,,0.825906411,0.8-0.8400000000000001,0.098997137,142.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
139,28453,male,1951/7/16,67,65-69,2015/6/18,2015,,,0.8259062709999999,0.8-0.8400000000000001,0.098997147,143.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
140,144402,female,1954/3/30,65,60-64,2012/4/11,2012,,,0.853329511,0.8500000000000001-0.8900000000000001,0.071396196,144.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
143,2062,female,1949/11/4,69,65-69,2016/5/1,2016,,,0.8450770459999999,0.8-0.8400000000000001,0.07937422400000001,147.0,1.0,1.0,1.0,0.0,0.0,3.0,1,D,0
145,19599,female,1953/12/1,65,60-64,2012/4/1,2012,,,0.8249372640000001,0.8-0.8400000000000001,0.099064033,149.0,1.0,1.0,0.0,0.0,0.0,2.0,2,C,0
146,41747,female,1951/12/13,67,65-69,2015/4/1,2015,,,0.84451728,0.8-0.8400000000000001,0.079418823,150.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
148,21389,male,1950/4/10,68,65-69,2014/4/1,2014,,,0.82381432,0.8-0.8400000000000001,0.099141449,152.0,1.0,1.0,0.0,0.0,0.0,2.0,0,C,0
149,3845,female,1950/9/28,68,65-69,2016/4/1,2016,,,0.8223160629999999,0.8-0.8400000000000001,0.099244577,153.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
152,6005190,male,1953/9/10,65,60-64,2016/1/1,2016,,,0.820002157,0.8-0.8400000000000001,0.099403483,156.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
154,10406,male,1958/1/24,61,60-64,2011/4/26,2011,,,0.838718395,0.8-0.8400000000000001,0.079880755,159.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
155,27682,male,1962/12/24,56,55-59,2013/4/1,2013,,,0.846600626,0.8-0.8400000000000001,0.07192726099999999,160.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
157,327315,male,1952/1/2,67,65-69,2015/4/11,2015,,,0.838114391,0.8-0.8400000000000001,0.079928859,162.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
158,16692,male,1951/9/15,67,65-69,2013/10/11,2013,,,0.84597692,0.8-0.8400000000000001,0.071976528,163.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
161,16300,female,1957/5/2,61,60-64,2015/4/1,2015,,,0.8178017590000001,0.8-0.8400000000000001,0.09955418,166.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
162,311691,female,1951/5/19,67,65-69,2015/5/21,2015,,,0.817449713,0.8-0.8400000000000001,0.099578252,167.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
163,20512,female,1952/4/10,66,65-69,1979/4/8,1979,,,0.817305141,0.8-0.8400000000000001,0.099588135,168.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
165,11942,male,1955/4/10,63,60-64,2016/8/16,2016,,,0.816246737,0.8-0.8400000000000001,0.099660431,170.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
166,132456,male,1954/10/2,64,60-64,2004/6/15,2004,,,0.814378712,0.8-0.8400000000000001,0.099787798,171.0,1.0,1.0,0.0,0.0,0.0,2.0,0,A,0
167,13486,male,1950/4/15,68,65-69,2012/5/1,2012,,,0.833842805,0.8-0.8400000000000001,0.080268998,172.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
168,9407,female,1955/8/24,63,60-64,2008/4/1,2008,,,0.814283213,0.8-0.8400000000000001,0.099794301,173.0,1.0,1.0,0.0,0.0,0.0,2.0,1,C,0
169,21484,female,1949/8/8,69,65-69,2009/4/11,2009,,,0.814095274,0.8-0.8400000000000001,0.099807098,174.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
172,25894,female,1951/7/21,67,65-69,2015/10/1,2015,,,0.813319543,0.8-0.8400000000000001,0.099859883,177.0,1.0,1.0,0.0,0.0,0.0,2.0,0,D,0
173,39132,male,1954/10/2,64,60-64,2012/4/1,2012,,,0.812598464,0.8-0.8400000000000001,0.099908903,178.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
174,9011235,male,1950/10/2,68,65-69,2016/4/1,2016,,,0.8125485790000001,0.8-0.8400000000000001,0.099912293,179.0,1.0,1.0,0.0,0.0,0.0,2.0,0,A,0
177,318284,male,1954/12/25,64,60-64,2014/4/1,2014,,,0.830016547,0.8-0.8400000000000001,0.080573573,182.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
178,408573,male,1965/10/26,53,50-54,2014/3/20,2014,,,0.8369605109999999,0.8-0.8400000000000001,0.072689478,183.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
179,371900,male,1949/9/18,69,65-69,2015/4/1,2015,,,0.8289267,0.8-0.8400000000000001,0.080660306,184.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
180,36493,female,1951/12/4,67,65-69,2012/3/16,2012,,,0.809400294,0.8-0.8400000000000001,0.10012578,185.0,1.0,1.0,0.0,0.0,0.0,2.0,0,C,0
181,18207,male,1949/10/21,69,65-69,2010/7/26,2010,,,0.828619733,0.8-0.8400000000000001,0.08068473400000001,186.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
182,203240,male,1970/3/4,49,45-49,2008/12/15,2008,,,0.836271029,0.8-0.8400000000000001,0.072744052,187.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
183,325926,male,1975/9/29,43,40-44,2011/2/2,2011,,,0.8279002529999999,0.8-0.8400000000000001,0.080741985,188.0,1.0,1.0,1.0,0.0,0.0,3.0,0,B,0
184,9006644,male,1971/4/11,47,45-49,2008/8/1,2008,,,0.8357313009999999,0.8-0.8400000000000001,0.072786777,189.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
186,30110,female,1953/7/22,65,60-64,2015/1/1,2015,,,0.807999048,0.8-0.8400000000000001,0.100220523,191.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
187,127423,female,1953/12/11,65,60-64,2015/9/7,2015,,,0.8077763920000001,0.8-0.8400000000000001,0.100235562,192.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
188,6011535,female,1952/2/5,67,65-69,2015/4/1,2015,,,0.807453985,0.8-0.8400000000000001,0.10025733,193.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
189,9015011,female,1949/8/28,69,65-69,2013/4/11,2013,,,0.807095413,0.8-0.8400000000000001,0.10028153,194.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
190,51516,female,1953/11/13,65,60-64,2016/4/12,2016,,,0.807095413,0.8-0.8400000000000001,0.10028153,195.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
191,18596,male,1952/8/8,66,65-69,2015/7/1,2015,,,0.806470094,0.8-0.8400000000000001,0.100323705,196.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
